Person ID,Activity Type,Start Time,End Time,Duration (minutes),Date
36,Cleaning,16:26,17:26,60,2023-01-29
164,Relaxing,17:59,19:58,119,2023-04-17
351,Sleeping,12:35,18:38,363,2023-02-17
132,Cooking,23:12,00:08,56,2023-03-08
90,Working,21:31,05:35,484,2023-03-30
216,Exercising,13:49,15:13,84,2023-06-24
99,Walking,16:47,18:12,85,2023-05-30
104,Socializing,06:04,07:17,73,2023-04-10
209,Cleaning,09:29,10:28,59,2023-01-18
247,Working,23:24,04:15,291,2023-02-28
381,Walking,05:46,06:56,70,2023-04-27
488,Exercising,04:02,04:36,34,2023-05-01
215,Cleaning,02:44,03:28,44,2023-06-14
425,Cooking,11:26,12:58,92,2023-06-22
268,Shopping,12:37,13:41,64,2023-05-13
206,Working,08:43,16:48,485,2023-03-30
169,Exercising,10:24,11:32,68,2023-05-14
164,Cleaning,15:40,16:51,71,2023-04-30
150,Shopping,23:49,00:09,20,2023-05-16
128,Exercising,12:49,14:19,90,2023-02-17
296,Walking,02:25,03:52,87,2023-03-07
397,Sleeping,11:58,19:52,474,2023-02-25
380,Working,20:54,04:27,453,2023-06-22
230,Exercising,17:48,18:55,67,2023-03-29
331,Walking,18:09,18:44,35,2023-03-09
188,Cooking,14:47,15:07,20,2023-04-23
47,Cleaning,15:52,17:37,105,2023-01-04
293,Relaxing,14:11,15:18,67,2023-03-30
162,Exercising,03:58,05:10,72,2023-05-27
415,Socializing,19:51,20:31,40,2023-03-13
167,Working,20:51,05:19,508,2023-02-09
334,Sleeping,04:34,14:15,581,2023-03-23
393,Cleaning,00:19,01:18,59,2023-03-20
352,Socializing,14:28,15:24,56,2023-03-04
285,Socializing,13:34,14:44,70,2023-02-15
127,Socializing,21:51,23:06,75,2023-03-10
403,Walking,20:20,20:50,30,2023-05-22
27,Cleaning,23:57,01:34,97,2023-06-01
16,Working,08:51,15:05,374,2023-03-21
212,Shopping,05:50,07:46,116,2023-02-15
263,Sleeping,23:34,08:09,515,2023-02-01
296,Shopping,16:06,17:44,98,2023-05-15
30,Sleeping,07:31,14:35,424,2023-05-20
351,Cooking,04:19,05:03,44,2023-02-19
492,Cooking,08:56,10:15,79,2023-01-28
443,Cleaning,12:56,14:33,97,2023-05-17
461,Cleaning,17:54,19:30,96,2023-03-27
304,Cooking,11:07,12:32,85,2023-02-27
231,Cleaning,12:59,14:12,73,2023-04-08
106,Cooking,23:53,00:58,65,2023-05-27
482,Eating,13:11,14:15,64,2023-06-23
196,Shopping,05:31,06:51,80,2023-06-13
393,Cleaning,11:05,12:10,65,2023-06-30
124,Relaxing,03:09,04:16,67,2023-02-05
278,Cooking,21:58,22:50,52,2023-03-20
373,Cleaning,21:30,22:45,75,2023-05-30
67,Working,19:42,02:02,380,2023-04-27
24,Sleeping,20:40,06:30,590,2023-03-12
363,Shopping,06:20,07:13,53,2023-06-03
405,Sleeping,14:27,20:41,374,2023-04-02
319,Exercising,16:18,17:18,60,2023-06-14
473,Socializing,08:31,09:37,66,2023-01-21
165,Working,23:14,03:23,249,2023-06-02
33,Working,07:35,15:16,461,2023-02-11
318,Socializing,12:40,14:30,110,2023-05-10
430,Cleaning,12:37,13:29,52,2023-06-23
33,Eating,06:48,07:22,34,2023-05-08
267,Socializing,05:59,06:48,49,2023-06-23
268,Exercising,16:50,17:35,45,2023-01-23
259,Working,07:09,14:02,413,2023-04-23
3,Cleaning,23:58,00:18,20,2023-05-08
482,Exercising,10:01,10:55,54,2023-04-19
460,Shopping,02:23,04:13,110,2023-02-17
318,Working,09:10,15:22,372,2023-04-03
439,Socializing,01:45,02:57,72,2023-06-18
214,Eating,08:20,09:29,69,2023-02-18
273,Cleaning,03:07,03:29,22,2023-03-30
65,Eating,17:00,17:56,56,2023-04-27
492,Relaxing,16:23,17:13,50,2023-02-28
296,Socializing,12:59,13:40,41,2023-06-11
101,Socializing,00:17,00:41,24,2023-06-11
131,Sleeping,16:41,00:08,447,2023-06-07
35,Relaxing,07:47,08:19,32,2023-02-01
222,Cleaning,23:35,00:25,50,2023-03-16
411,Shopping,01:49,03:14,85,2023-02-11
404,Socializing,16:31,18:23,112,2023-05-16
178,Exercising,10:28,11:38,70,2023-06-23
204,Relaxing,11:03,13:02,119,2023-03-16
228,Exercising,08:13,08:52,39,2023-01-02
180,Shopping,02:03,03:16,73,2023-01-06
365,Walking,11:37,12:43,66,2023-05-20
65,Working,20:32,00:58,266,2023-06-15
67,Shopping,21:38,23:31,113,2023-06-15
327,Eating,00:23,01:34,71,2023-01-06
490,Shopping,11:27,12:28,61,2023-01-21
101,Relaxing,20:50,22:45,115,2023-01-05
431,Socializing,05:53,06:28,35,2023-04-27
97,Exercising,10:35,11:53,78,2023-01-14
495,Shopping,07:03,08:16,73,2023-05-06
434,Working,19:18,00:55,337,2023-03-04
345,Cleaning,22:20,23:13,53,2023-06-11
388,Working,15:26,23:43,497,2023-01-20
164,Cleaning,02:03,02:37,34,2023-06-20
458,Cleaning,03:23,05:12,109,2023-01-26
189,Relaxing,23:00,00:58,118,2023-05-04
213,Shopping,06:53,07:46,53,2023-04-05
394,Shopping,14:20,15:57,97,2023-05-01
367,Exercising,22:06,23:24,78,2023-03-27
454,Working,02:05,06:33,268,2023-02-04
77,Exercising,08:40,09:38,58,2023-06-08
423,Sleeping,14:49,21:50,421,2023-01-05
356,Working,03:26,11:35,489,2023-01-08
102,Cooking,20:00,20:36,36,2023-05-22
165,Working,12:41,20:15,454,2023-06-28
78,Cooking,15:16,15:47,31,2023-06-03
425,Exercising,14:45,15:30,45,2023-01-31
489,Relaxing,14:10,15:52,102,2023-01-06
137,Exercising,22:17,23:43,86,2023-05-18
189,Walking,14:55,15:57,62,2023-06-11
88,Walking,12:27,13:52,85,2023-03-24
91,Exercising,23:41,01:11,90,2023-02-10
279,Walking,23:06,23:42,36,2023-03-24
190,Relaxing,00:22,01:22,60,2023-06-30
464,Cleaning,03:02,03:39,37,2023-01-30
8,Cooking,18:26,19:11,45,2023-02-09
438,Eating,17:50,18:34,44,2023-04-23
248,Shopping,09:46,11:02,76,2023-03-12
366,Sleeping,00:00,09:53,593,2023-06-12
116,Walking,03:13,04:16,63,2023-03-12
78,Socializing,05:04,06:41,97,2023-01-13
82,Shopping,18:12,19:06,54,2023-04-26
450,Cleaning,14:56,15:28,32,2023-03-22
122,Socializing,16:05,17:31,86,2023-02-27
293,Exercising,22:15,23:34,79,2023-02-11
343,Cleaning,18:52,20:32,100,2023-05-19
337,Shopping,16:16,16:50,34,2023-03-20
309,Walking,15:44,16:55,71,2023-06-09
159,Relaxing,19:36,20:41,65,2023-04-27
140,Sleeping,01:08,08:44,456,2023-04-09
65,Eating,11:53,13:21,88,2023-02-09
327,Eating,07:46,08:20,34,2023-02-06
461,Socializing,16:21,17:26,65,2023-01-09
276,Eating,18:22,18:54,32,2023-01-31
422,Working,16:56,21:34,278,2023-05-30
394,Eating,13:28,14:18,50,2023-05-13
154,Exercising,17:25,18:11,46,2023-04-03
326,Eating,12:24,13:31,67,2023-03-14
498,Eating,02:29,03:53,84,2023-01-16
78,Sleeping,04:21,12:58,517,2023-01-03
465,Relaxing,19:36,20:37,61,2023-04-03
167,Eating,12:27,13:31,64,2023-06-05
134,Sleeping,08:59,17:31,512,2023-04-16
443,Cooking,14:41,15:05,24,2023-01-31
40,Cooking,15:20,16:32,72,2023-01-10
346,Relaxing,18:40,19:09,29,2023-01-24
38,Relaxing,21:44,23:04,80,2023-02-09
335,Cooking,22:55,23:53,58,2023-04-16
129,Socializing,19:10,19:57,47,2023-02-04
366,Exercising,14:51,16:00,69,2023-01-28
174,Working,15:49,22:19,390,2023-01-08
16,Sleeping,22:51,05:06,375,2023-06-13
216,Socializing,13:12,15:00,108,2023-06-07
95,Socializing,20:05,20:46,41,2023-06-14
233,Sleeping,18:39,04:23,584,2023-03-18
356,Cleaning,05:44,06:48,64,2023-06-28
242,Walking,01:49,02:52,63,2023-05-21
392,Relaxing,06:53,07:22,29,2023-06-15
38,Working,02:16,08:38,382,2023-06-26
341,Socializing,03:43,04:27,44,2023-02-12
439,Relaxing,15:16,16:40,84,2023-04-02
335,Walking,22:16,22:56,40,2023-03-29
193,Exercising,09:34,10:48,74,2023-02-23
347,Sleeping,04:36,12:21,465,2023-02-14
63,Cooking,16:00,17:46,106,2023-06-13
284,Socializing,11:58,13:29,91,2023-05-23
21,Walking,07:58,09:28,90,2023-04-06
110,Working,19:30,01:37,367,2023-04-22
77,Eating,17:47,18:41,54,2023-05-16
431,Eating,19:31,20:41,70,2023-03-03
439,Sleeping,17:31,23:48,377,2023-03-18
234,Shopping,11:58,13:45,107,2023-06-30
358,Shopping,08:28,10:04,96,2023-04-17
282,Eating,05:36,06:10,34,2023-05-11
349,Cleaning,07:56,09:34,98,2023-05-31
186,Cleaning,05:54,06:46,52,2023-03-05
462,Relaxing,23:16,01:08,112,2023-03-22
160,Cooking,00:49,01:50,61,2023-03-30
395,Relaxing,13:08,13:49,41,2023-04-19
263,Cleaning,00:01,01:43,102,2023-02-05
266,Exercising,01:06,02:16,70,2023-06-12
163,Sleeping,08:34,14:38,364,2023-06-01
256,Relaxing,12:44,14:39,115,2023-01-11
235,Cleaning,11:01,11:23,22,2023-05-07
308,Relaxing,19:42,20:36,54,2023-06-03
351,Cleaning,21:53,23:23,90,2023-05-03
494,Exercising,09:43,10:59,76,2023-04-04
255,Walking,13:59,14:45,46,2023-05-16
32,Cleaning,10:19,11:50,91,2023-04-18
278,Relaxing,22:58,23:29,31,2023-06-19
303,Cleaning,23:14,23:36,22,2023-06-02
229,Socializing,16:40,17:36,56,2023-01-14
268,Cleaning,23:50,00:27,37,2023-05-31
163,Shopping,05:39,06:02,23,2023-06-08
405,Cleaning,22:01,23:49,108,2023-04-17
447,Socializing,07:40,08:12,32,2023-01-20
147,Walking,04:52,06:06,74,2023-06-19
448,Shopping,19:43,21:04,81,2023-06-18
258,Eating,01:20,02:32,72,2023-04-20
455,Exercising,14:40,15:53,73,2023-06-03
90,Shopping,22:25,23:33,68,2023-01-13
109,Relaxing,05:15,06:09,54,2023-03-29
129,Working,12:01,17:10,309,2023-03-22
370,Exercising,00:24,01:53,89,2023-05-11
379,Eating,17:13,18:40,87,2023-03-31
74,Walking,14:14,14:52,38,2023-04-14
23,Socializing,17:57,19:42,105,2023-02-16
448,Cooking,17:13,17:51,38,2023-04-14
203,Cooking,13:52,14:41,49,2023-03-12
231,Working,10:58,15:04,246,2023-02-20
193,Cooking,16:11,17:58,107,2023-03-02
242,Cleaning,13:17,14:30,73,2023-05-06
115,Cooking,14:01,15:34,93,2023-05-23
182,Shopping,10:41,11:26,45,2023-03-14
400,Eating,22:34,00:02,88,2023-01-01
113,Cleaning,09:27,10:19,52,2023-02-08
313,Eating,07:15,08:11,56,2023-05-26
374,Socializing,22:49,23:49,60,2023-05-20
473,Sleeping,20:01,02:10,369,2023-05-07
366,Sleeping,00:14,06:52,398,2023-04-19
18,Eating,21:46,22:53,67,2023-05-19
424,Eating,02:08,02:56,48,2023-03-13
218,Eating,23:46,00:16,30,2023-03-20
27,Shopping,13:13,15:12,119,2023-03-14
460,Relaxing,21:57,23:33,96,2023-04-30
74,Socializing,01:48,02:56,68,2023-04-24
90,Socializing,18:12,19:01,49,2023-04-02
129,Cooking,04:32,06:14,102,2023-04-21
327,Eating,14:15,14:51,36,2023-06-04
168,Sleeping,08:35,16:25,470,2023-04-19
201,Sleeping,18:10,04:08,598,2023-05-24
232,Shopping,02:21,03:07,46,2023-01-09
493,Relaxing,13:01,14:02,61,2023-03-24
65,Cleaning,07:17,08:15,58,2023-05-07
173,Sleeping,07:56,16:50,534,2023-06-14
450,Working,03:25,10:44,439,2023-05-16
467,Eating,22:48,23:39,51,2023-05-31
493,Cooking,06:43,07:15,32,2023-02-24
244,Walking,05:19,06:36,77,2023-03-25
314,Eating,16:43,18:13,90,2023-03-16
445,Walking,06:58,07:56,58,2023-02-23
135,Socializing,00:59,01:56,57,2023-06-11
253,Exercising,16:44,18:08,84,2023-04-11
131,Walking,20:22,21:47,85,2023-05-17
460,Walking,14:56,16:15,79,2023-01-17
394,Cooking,20:04,20:35,31,2023-02-27
361,Cooking,10:20,12:12,112,2023-04-04
405,Sleeping,11:06,19:02,476,2023-06-12
417,Walking,14:47,15:59,72,2023-02-15
273,Sleeping,03:01,10:58,477,2023-05-30
238,Socializing,06:03,06:31,28,2023-02-05
434,Eating,00:01,01:12,71,2023-03-09
329,Shopping,08:26,09:36,70,2023-02-01
327,Sleeping,03:04,12:59,595,2023-01-29
61,Walking,23:30,00:06,36,2023-05-14
400,Cleaning,09:19,09:49,30,2023-06-29
5,Walking,04:29,05:53,84,2023-04-04
163,Cleaning,04:16,04:59,43,2023-05-02
371,Shopping,20:26,21:45,79,2023-06-28
423,Socializing,15:06,16:12,66,2023-02-08
148,Sleeping,08:37,14:40,363,2023-01-21
271,Exercising,18:42,20:05,83,2023-03-19
256,Exercising,00:43,01:41,58,2023-01-09
447,Shopping,22:09,23:28,79,2023-01-13
370,Sleeping,01:36,08:49,433,2023-02-01
392,Sleeping,01:19,09:00,461,2023-01-14
171,Cooking,00:37,01:18,41,2023-06-12
201,Sleeping,11:46,20:05,499,2023-05-08
356,Working,18:25,00:59,394,2023-04-11
488,Eating,08:54,10:13,79,2023-03-10
352,Cooking,05:56,06:58,62,2023-06-10
413,Socializing,05:00,06:32,92,2023-01-28
351,Sleeping,03:24,12:23,539,2023-03-02
266,Walking,11:47,12:50,63,2023-05-01
181,Relaxing,02:26,04:09,103,2023-06-22
304,Relaxing,01:39,02:47,68,2023-01-01
137,Working,23:31,08:31,540,2023-03-20
9,Socializing,09:25,11:07,102,2023-05-15
15,Relaxing,22:53,00:30,97,2023-02-09
475,Socializing,04:56,05:23,27,2023-06-14
222,Relaxing,20:29,21:07,38,2023-05-12
370,Exercising,10:33,11:53,80,2023-01-19
168,Relaxing,15:56,17:22,86,2023-03-02
460,Cleaning,05:30,05:53,23,2023-01-30
333,Walking,03:23,04:18,55,2023-02-01
95,Exercising,05:31,06:40,69,2023-06-29
202,Cleaning,15:06,15:37,31,2023-06-08
174,Shopping,07:19,07:53,34,2023-01-11
229,Shopping,23:31,01:16,105,2023-06-25
89,Socializing,01:51,02:56,65,2023-06-02
315,Exercising,00:22,00:59,37,2023-04-07
477,Walking,03:18,04:32,74,2023-05-07
229,Working,21:57,03:58,361,2023-02-15
149,Socializing,09:29,10:00,31,2023-04-29
201,Exercising,05:39,06:34,55,2023-04-09
293,Working,15:34,22:41,427,2023-05-14
121,Eating,23:42,00:43,61,2023-01-13
397,Walking,08:40,09:27,47,2023-04-10
201,Cooking,04:41,06:01,80,2023-03-18
321,Cooking,16:33,16:53,20,2023-06-24
343,Eating,01:25,02:43,78,2023-03-12
116,Cooking,21:08,22:45,97,2023-04-27
304,Exercising,16:50,17:40,50,2023-01-16
374,Socializing,06:13,06:56,43,2023-04-27
324,Walking,05:40,07:07,87,2023-03-11
458,Exercising,14:44,15:16,32,2023-05-01
7,Walking,21:56,22:40,44,2023-06-06
293,Eating,10:24,11:36,72,2023-06-11
364,Walking,09:56,10:36,40,2023-05-17
396,Cooking,19:38,20:35,57,2023-04-01
417,Sleeping,03:35,11:25,470,2023-05-16
162,Sleeping,19:46,04:46,540,2023-02-19
494,Working,01:25,07:00,335,2023-01-22
20,Eating,13:26,13:56,30,2023-06-22
142,Cooking,20:25,21:54,89,2023-06-16
362,Socializing,13:14,14:54,100,2023-06-23
417,Walking,20:49,21:39,50,2023-06-09
383,Shopping,17:33,18:07,34,2023-05-16
61,Shopping,20:53,22:24,91,2023-05-28
111,Working,16:48,22:54,366,2023-05-14
58,Cooking,03:57,04:21,24,2023-04-06
81,Cleaning,08:28,10:03,95,2023-01-21
221,Eating,11:14,12:23,69,2023-04-27
287,Socializing,12:28,13:06,38,2023-02-21
475,Shopping,23:17,00:14,57,2023-05-07
350,Working,14:23,21:17,414,2023-01-27
140,Socializing,22:57,00:34,97,2023-03-11
98,Socializing,14:48,16:48,120,2023-01-18
184,Exercising,19:08,19:48,40,2023-01-08
417,Eating,23:16,00:10,54,2023-02-08
483,Cleaning,09:19,10:31,72,2023-05-26
145,Socializing,08:55,10:34,99,2023-06-06
199,Shopping,06:22,07:33,71,2023-04-22
159,Walking,06:21,07:06,45,2023-04-02
176,Socializing,05:02,06:18,76,2023-03-28
40,Walking,10:20,11:40,80,2023-01-30
44,Walking,00:03,01:17,74,2023-03-23
166,Cleaning,15:19,16:59,100,2023-02-18
150,Socializing,03:51,04:56,65,2023-01-25
246,Shopping,07:00,07:58,58,2023-04-30
485,Cooking,09:21,09:52,31,2023-03-15
117,Cooking,06:55,07:56,61,2023-04-18
298,Socializing,02:03,02:47,44,2023-01-16
464,Cooking,11:31,12:50,79,2023-04-15
169,Working,10:50,16:29,339,2023-02-19
84,Sleeping,06:33,15:35,542,2023-04-05
80,Cleaning,15:18,17:06,108,2023-01-13
364,Shopping,05:11,05:45,34,2023-01-14
106,Working,16:54,00:22,448,2023-01-31
321,Working,18:15,00:46,391,2023-03-13
249,Relaxing,09:18,10:56,98,2023-02-28
404,Walking,22:11,22:52,41,2023-06-08
499,Relaxing,20:48,22:45,117,2023-05-08
435,Relaxing,20:07,22:05,118,2023-01-15
82,Cooking,08:19,09:10,51,2023-05-24
439,Cooking,00:08,00:31,23,2023-05-02
351,Relaxing,08:04,08:45,41,2023-03-23
330,Relaxing,16:25,17:18,53,2023-03-12
204,Working,01:41,07:55,374,2023-01-27
101,Exercising,01:15,01:45,30,2023-06-02
312,Eating,20:58,21:45,47,2023-02-24
147,Sleeping,15:44,22:39,415,2023-04-03
133,Cleaning,17:51,19:26,95,2023-04-27
244,Cooking,02:22,03:07,45,2023-03-31
119,Socializing,07:35,09:02,87,2023-05-21
120,Working,09:56,13:56,240,2023-05-27
95,Relaxing,08:50,10:13,83,2023-01-20
220,Socializing,09:02,09:35,33,2023-05-18
299,Cleaning,10:40,11:15,35,2023-03-31
400,Relaxing,19:39,20:00,21,2023-03-08
460,Eating,22:12,22:48,36,2023-04-14
73,Exercising,00:28,01:10,42,2023-05-30
42,Cooking,07:46,08:13,27,2023-06-20
201,Socializing,14:37,16:24,107,2023-01-26
320,Relaxing,21:21,21:58,37,2023-02-14
167,Cleaning,17:21,18:13,52,2023-04-21
318,Socializing,12:13,13:08,55,2023-05-28
237,Cleaning,21:36,22:43,67,2023-01-14
4,Relaxing,19:50,21:00,70,2023-01-20
325,Shopping,14:19,15:01,42,2023-01-29
351,Cleaning,17:54,19:22,88,2023-03-12
392,Exercising,20:07,20:57,50,2023-04-25
356,Shopping,03:51,05:03,72,2023-02-16
279,Walking,03:48,04:29,41,2023-05-09
234,Walking,04:18,05:17,59,2023-02-21
188,Cooking,19:13,19:58,45,2023-05-27
492,Cooking,03:37,04:38,61,2023-02-25
398,Cooking,22:04,23:42,98,2023-06-25
340,Working,21:41,01:53,252,2023-03-14
423,Shopping,07:49,09:34,105,2023-04-03
219,Sleeping,06:02,13:50,468,2023-03-10
325,Shopping,15:02,15:28,26,2023-06-09
275,Eating,15:14,15:58,44,2023-03-09
216,Sleeping,16:01,23:28,447,2023-04-14
221,Cooking,06:06,06:47,41,2023-02-12
361,Socializing,07:09,09:06,117,2023-04-20
149,Exercising,10:27,11:16,49,2023-01-11
296,Walking,13:24,14:09,45,2023-04-12
137,Socializing,05:58,07:12,74,2023-02-21
403,Cleaning,09:09,09:39,30,2023-01-02
296,Eating,02:19,02:58,39,2023-04-22
404,Cleaning,07:55,08:28,33,2023-03-13
63,Eating,09:01,10:01,60,2023-06-12
247,Relaxing,05:59,06:25,26,2023-06-04
429,Shopping,03:59,05:31,92,2023-04-06
489,Socializing,04:14,05:33,79,2023-04-06
315,Sleeping,15:35,22:51,436,2023-02-11
18,Working,10:58,15:56,298,2023-06-19
245,Exercising,05:18,06:18,60,2023-02-09
234,Relaxing,06:08,07:23,75,2023-06-24
494,Exercising,04:10,05:12,62,2023-06-28
419,Exercising,21:48,22:57,69,2023-02-15
233,Cleaning,01:20,02:19,59,2023-04-30
461,Walking,08:11,09:15,64,2023-06-15
371,Relaxing,08:53,09:42,49,2023-02-16
263,Eating,22:43,00:11,88,2023-03-13
55,Socializing,20:50,22:36,106,2023-03-14
347,Sleeping,17:36,01:02,446,2023-01-01
212,Eating,02:53,04:16,83,2023-01-10
9,Working,03:48,08:35,287,2023-06-02
3,Working,18:42,22:58,256,2023-06-11
295,Cooking,11:52,13:14,82,2023-04-26
253,Walking,10:10,11:38,88,2023-06-30
306,Walking,07:28,08:55,87,2023-02-11
367,Cleaning,03:59,04:26,27,2023-03-01
312,Relaxing,15:12,15:56,44,2023-01-10
416,Sleeping,00:50,10:02,552,2023-03-24
266,Socializing,05:02,07:02,120,2023-02-24
201,Cleaning,06:14,07:46,92,2023-01-13
202,Walking,14:05,15:05,60,2023-05-03
242,Walking,11:39,12:59,80,2023-05-15
91,Relaxing,23:33,00:27,54,2023-02-14
97,Walking,04:29,05:07,38,2023-05-05
445,Socializing,14:27,15:09,42,2023-02-14
402,Exercising,12:10,13:33,83,2023-03-23
163,Socializing,21:47,22:08,21,2023-05-19
311,Cleaning,16:26,18:21,115,2023-03-31
493,Eating,16:57,18:09,72,2023-03-19
248,Exercising,21:20,22:08,48,2023-03-28
111,Working,02:54,10:59,485,2023-03-23
187,Walking,23:15,00:00,45,2023-01-11
205,Exercising,00:01,01:28,87,2023-01-21
412,Socializing,15:08,16:41,93,2023-03-11
159,Exercising,14:04,15:03,59,2023-04-27
11,Relaxing,23:58,00:19,21,2023-05-19
97,Walking,14:23,15:16,53,2023-03-11
133,Exercising,00:10,00:56,46,2023-04-09
163,Relaxing,22:04,00:00,116,2023-03-14
188,Socializing,05:45,06:12,27,2023-03-05
353,Eating,17:07,17:43,36,2023-02-26
88,Walking,18:54,20:12,78,2023-04-10
22,Shopping,17:49,18:44,55,2023-03-09
482,Relaxing,23:28,01:21,113,2023-05-12
467,Socializing,21:38,22:13,35,2023-06-03
420,Sleeping,21:10,05:33,503,2023-03-23
488,Working,12:49,18:36,347,2023-04-16
232,Eating,16:53,17:35,42,2023-01-02
150,Walking,16:35,17:30,55,2023-04-13
55,Walking,06:17,06:58,41,2023-01-13
475,Sleeping,09:14,16:36,442,2023-01-15
88,Eating,14:01,15:25,84,2023-05-21
353,Walking,02:43,03:59,76,2023-03-13
29,Walking,20:50,22:07,77,2023-06-30
36,Shopping,08:15,09:40,85,2023-01-29
320,Cleaning,05:10,06:38,88,2023-01-08
492,Shopping,02:32,02:58,26,2023-01-30
43,Eating,11:49,12:32,43,2023-02-20
221,Walking,17:49,18:55,66,2023-04-27
67,Exercising,15:29,16:58,89,2023-02-22
339,Walking,06:11,06:53,42,2023-01-04
205,Relaxing,14:42,15:47,65,2023-01-03
76,Eating,01:58,03:07,69,2023-02-06
479,Walking,04:17,05:11,54,2023-06-26
49,Shopping,23:24,00:19,55,2023-06-29
41,Working,11:22,18:53,451,2023-06-10
214,Shopping,21:40,22:45,65,2023-03-09
408,Shopping,10:19,10:49,30,2023-01-14
131,Walking,04:01,05:15,74,2023-01-30
145,Shopping,20:30,21:57,87,2023-02-25
193,Socializing,21:30,22:42,72,2023-04-18
243,Cooking,08:57,09:22,25,2023-05-29
97,Socializing,03:50,04:39,49,2023-01-22
199,Relaxing,23:26,23:53,27,2023-02-11
179,Walking,18:01,18:46,45,2023-02-01
309,Relaxing,09:57,11:52,115,2023-04-29
156,Relaxing,13:16,15:04,108,2023-01-14
84,Eating,03:02,03:44,42,2023-03-02
386,Shopping,19:02,19:58,56,2023-03-10
161,Exercising,16:42,17:17,35,2023-05-19
277,Sleeping,12:18,19:21,423,2023-02-04
349,Cooking,12:22,12:48,26,2023-01-27
444,Cleaning,01:01,02:38,97,2023-05-12
399,Shopping,09:57,10:49,52,2023-04-20
335,Working,17:42,22:55,313,2023-04-10
450,Socializing,01:19,02:38,79,2023-06-28
449,Cooking,00:58,02:33,95,2023-01-17
36,Eating,03:23,04:51,88,2023-02-14
464,Walking,11:38,12:46,68,2023-02-26
493,Eating,04:11,05:23,72,2023-01-20
50,Sleeping,20:04,04:29,505,2023-06-22
67,Exercising,14:05,15:04,59,2023-05-26
194,Sleeping,02:43,10:04,441,2023-01-29
444,Exercising,16:13,17:19,66,2023-03-25
325,Exercising,14:49,15:35,46,2023-06-18
276,Eating,01:49,02:33,44,2023-05-12
410,Working,21:59,03:42,343,2023-06-18
307,Cleaning,07:52,08:19,27,2023-03-05
191,Working,19:01,23:16,255,2023-01-16
87,Sleeping,04:34,13:42,548,2023-01-11
383,Relaxing,09:44,10:43,59,2023-01-15
486,Eating,23:16,00:32,76,2023-02-14
127,Eating,11:21,12:25,64,2023-02-03
464,Walking,15:48,16:58,70,2023-02-27
429,Working,07:14,15:44,510,2023-04-03
194,Socializing,23:18,00:52,94,2023-06-13
155,Cooking,23:34,01:15,101,2023-04-08
203,Walking,01:49,02:52,63,2023-03-15
394,Cooking,18:04,19:16,72,2023-01-12
47,Relaxing,02:22,03:10,48,2023-06-17
83,Working,09:02,17:01,479,2023-01-21
7,Sleeping,11:34,17:41,367,2023-06-15
6,Exercising,09:52,10:52,60,2023-01-07
42,Working,10:55,16:06,311,2023-03-09
22,Cleaning,18:59,19:44,45,2023-05-28
337,Shopping,11:21,12:10,49,2023-02-04
273,Socializing,22:28,00:04,96,2023-06-14
400,Cleaning,11:27,12:21,54,2023-01-06
475,Walking,04:54,05:45,51,2023-04-25
23,Cooking,14:20,16:00,100,2023-05-04
188,Cooking,07:13,08:25,72,2023-04-21
389,Relaxing,09:12,10:36,84,2023-03-02
461,Shopping,10:54,11:59,65,2023-01-20
188,Walking,20:39,21:53,74,2023-01-24
75,Eating,20:01,21:27,86,2023-04-29
106,Exercising,08:04,08:40,36,2023-03-03
339,Shopping,21:25,22:09,44,2023-03-10
362,Socializing,09:36,10:14,38,2023-03-20
429,Sleeping,16:28,01:14,526,2023-03-16
282,Cleaning,06:36,07:10,34,2023-01-28
283,Exercising,05:20,05:59,39,2023-01-03
89,Shopping,23:18,00:17,59,2023-04-05
141,Walking,06:44,07:51,67,2023-05-24
350,Cleaning,20:25,22:00,95,2023-05-04
252,Relaxing,19:30,21:07,97,2023-03-13
310,Sleeping,04:27,14:21,594,2023-03-21
335,Socializing,15:00,16:34,94,2023-03-15
334,Sleeping,17:47,03:35,588,2023-01-22
482,Exercising,11:07,11:55,48,2023-05-16
346,Working,18:34,03:31,537,2023-03-30
20,Working,23:51,06:15,384,2023-04-07
499,Cleaning,04:53,05:38,45,2023-05-18
38,Shopping,08:06,09:25,79,2023-02-04
128,Sleeping,05:38,13:11,453,2023-03-22
171,Cooking,00:35,01:41,66,2023-04-26
297,Walking,15:38,16:55,77,2023-04-27
104,Relaxing,03:20,04:50,90,2023-03-08
251,Walking,09:14,10:30,76,2023-05-06
